id,type,x,y,key,lon,lat,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,GEOID_Data,nodes_tract,pop_tract,median_inc,stops_tract
"316",FWJCT,"4147","16338","305",6339287.952385622076690,2158789.764291966799647,1810,"06","019","002502","3","060190025023",Block Group 3,G5030,S,646339.000000000000000,0.000000000000000,"+36.7540906","-119.7589655",0.032533232770713,0.000065223191045,15000US060190025023,5.000000000000000,1776.000000000000000,20153.000000000000000,6.000000000000000
"317",FWJCT,"4142","15161","306",6342247.209743846207857,2160035.596097546629608,18273,"06","019","002800","3","060190028003",Block Group 3,G5030,S,726625.999999999883585,0.000000000000000,"+36.7597331","-119.7490349",0.051001080389630,0.000073330511570,15000US060190028003,12.000000000000000,1092.000000000000000,21114.000000000000000,3.000000000000000
"318",FWJCT,"7472","52950","307",6339756.253055099397898,2158783.246396070811898,1810,"06","019","002502","3","060190025023",Block Group 3,G5030,S,646339.000000000000000,0.000000000000000,"+36.7540906","-119.7589655",0.032533232770713,0.000065223191045,15000US060190025023,5.000000000000000,1776.000000000000000,20153.000000000000000,6.000000000000000
"319",FWJCT,"7355","50801","308",6331990.103511788882315,2172265.796064237132668,13849,"06","019","005100","5","060190051005",Block Group 5,G5030,S,527156.000000000000000,0.000000000000000,"+36.7901656","-119.7808651",0.031984037181915,0.000053220988998,15000US060190051005,29.000000000000000,1135.000000000000000,45663.000000000000000,7.000000000000000
"320",FWJCT,"7183","50510","309",6331561.000029999762774,2193748.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"321",FWJCT,"7457","50991","310",6342127.543946643359959,2159987.793409550562501,18273,"06","019","002800","3","060190028003",Block Group 3,G5030,S,726625.999999999883585,0.000000000000000,"+36.7597331","-119.7490349",0.051001080389630,0.000073330511570,15000US060190028003,12.000000000000000,1092.000000000000000,21114.000000000000000,3.000000000000000
"322",FWJCT,"4223","14867","311",6339661.741108259186149,2158833.261312890332192,1810,"06","019","002502","3","060190025023",Block Group 3,G5030,S,646339.000000000000000,0.000000000000000,"+36.7540906","-119.7589655",0.032533232770713,0.000065223191045,15000US060190025023,5.000000000000000,1776.000000000000000,20153.000000000000000,6.000000000000000
"323",FWJCT,"7501","52628","312",6340729.372260091826320,2158817.364028969313949,18274,"06","019","002800","4","060190028004",Block Group 4,G5030,S,459812.000000000000000,0.000000000000000,"+36.7559383","-119.7523032",0.033741057877760,0.000046401803468,15000US060190028004,4.000000000000000,1093.000000000000000,23075.000000000000000,5.000000000000000
"324",FWJCT,"7485","51389","313",6329844.000029999762774,2194176.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"325",FWJCT,"7492","51958","314",6328565.000030000694096,2194179.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"326",FWJCT,"8639","13138","315",6328399.000029999762774,2193992.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"327",FWJCT,"6503","11048","316",6330246.000029999762774,2194176.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"328",FWJCT,"6207","10976","317",6330263.000029999762774,2193744.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"329",FWJCT,"6262","15698","318",6330689.000029999762774,2194170.999844000209123,4507,"06","019","004408","1","060190044081",Block Group 1,G5030,S,639591.000000000000000,0.000000000000000,"+36.8557055","-119.7935743",0.036036195467174,0.000064626525369,15000US060190044081,9.000000000000000,1842.000000000000000,93828.000000000000000,1.000000000000000
"330",FWJCT,"4564","17279","319",6331367.551206348463893,2165535.636064134072512,18289,"06","019","003500","5","060190035005",Block Group 5,G5030,S,440194.000000000000000,0.000000000000000,"+36.7741390","-119.7921895",0.032703607917519,0.000044432303257,15000US060190035005,12.000000000000000,1336.000000000000000,51955.000000000000000,5.000000000000000
"331",FWJCT,"9772","53722","320",6331367.551206348463893,2165535.636064134072512,18289,"06","019","003500","5","060190035005",Block Group 5,G5030,S,440194.000000000000000,0.000000000000000,"+36.7741390","-119.7921895",0.032703607917519,0.000044432303257,15000US060190035005,12.000000000000000,1336.000000000000000,51955.000000000000000,5.000000000000000
"332",FWJCT,"6660","18305","321",6328074.888343189842999,2165469.090819519478828,18500,"06","019","003500","4","060190035004",Block Group 4,G5030,S,314846.000000000000000,0.000000000000000,"+36.7750638","-119.8015902",0.025198296134856,0.000031780251706,15000US060190035004,2.000000000000000,829.000000000000000,47054.000000000000000,9.000000000000000
"333",FWJCT,"3772","18861","322",6328074.888343189842999,2165469.090819519478828,18500,"06","019","003500","4","060190035004",Block Group 4,G5030,S,314846.000000000000000,0.000000000000000,"+36.7750638","-119.8015902",0.025198296134856,0.000031780251706,15000US060190035004,2.000000000000000,829.000000000000000,47054.000000000000000,9.000000000000000
"334",FWJCT,"1042","18664","323",6334187.449526676908135,2166250.929253680165857,18286,"06","019","003400","1","060190034001",Block Group 1,G5030,S,327696.999999999941792,0.000000000000000,"+36.7759466","-119.7747867",0.023669053594935,0.000033077895894,15000US060190034001,9.000000000000000,1375.000000000000000,,4.000000000000000
"335",FWJCT,"6924","54177","324",6334187.449526676908135,2166250.929253680165857,18286,"06","019","003400","1","060190034001",Block Group 1,G5030,S,327696.999999999941792,0.000000000000000,"+36.7759466","-119.7747867",0.023669053594935,0.000033077895894,15000US060190034001,9.000000000000000,1375.000000000000000,,4.000000000000000
"336",FWJCT,"6401","54273","325",6331393.718461895361543,2166175.276802937965840,18289,"06","019","003500","5","060190035005",Block Group 5,G5030,S,440194.000000000000000,0.000000000000000,"+36.7741390","-119.7921895",0.032703607917519,0.000044432303257,15000US060190035005,12.000000000000000,1336.000000000000000,51955.000000000000000,5.000000000000000
"337",FWJCT,"7362","52963","326",6331393.718461895361543,2166175.276802937965840,18289,"06","019","003500","5","060190035005",Block Group 5,G5030,S,440194.000000000000000,0.000000000000000,"+36.7741390","-119.7921895",0.032703607917519,0.000044432303257,15000US060190035005,12.000000000000000,1336.000000000000000,51955.000000000000000,5.000000000000000
"338",FWJCT,"5380","19592","327",6333401.000029999762774,2177081.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"339",FWJCT,"6940","53843","328",6333086.000029999762774,2177079.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"340",FWJCT,"5595","20932","329",6332954.000029999762774,2177080.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"345",FWJCT,"15314","52155","330",6333501.000029999762774,2176995.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"346",FWJCT,"15293","51756","331",6333493.000030000694096,2177155.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"349",FWJCT,"12795","53491","332",6332938.000029999762774,2177463.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"352",FWJCT,"15197","52209","333",6332974.000029999762774,2176827.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"353",FWJCT,"15213","51709","334",6332420.000029999762774,2177083.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"355",FWJCT,"15227","44198","335",6331159.281703786924481,2133003.847342083696276,6147,"06","019","001800","1","060190018001",Block Group 1,G5030,S,20935345.000000000000000,27727.000000000000000,"+36.6832485","-119.8064308",0.223214951075165,0.002113377269916,15000US060190018001,14.000000000000000,1573.000000000000000,44740.000000000000000,0.000000000000000
"356",FWJCT,"15281","51151","336",6331148.343596611171961,2132088.164887402206659,6147,"06","019","001800","1","060190018001",Block Group 1,G5030,S,20935345.000000000000000,27727.000000000000000,"+36.6832485","-119.8064308",0.223214951075165,0.002113377269916,15000US060190018001,14.000000000000000,1573.000000000000000,44740.000000000000000,0.000000000000000
"357",FWJCT,"15188","44199","337",6333071.000029999762774,2187618.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"358",FWJCT,"15234","51151","338",6333332.000029999762774,2187618.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"359",FWJCT,"15217","51528","339",6333478.000029999762774,2187760.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"360",FWJCT,"6129","63500","340",6332829.000029999762774,2187618.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"361",FWJCT,"5463","64274","341",6332673.000029999762774,2187475.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"362",FWJCT,"5522","64301","342",6333031.000029999762774,2186597.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"363",FWJCT,"5848","63829","343",6333084.000029999762774,2187857.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"364",FWJCT,"5823","63192","344",6333062.000029999762774,2187875.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"365",FWJCT,"6604","62836","345",6333074.000029999762774,2187234.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
